184304315.000000 19.127531 0.381112
184304353.000000 18.907640 0.379765
184304590.000000 18.458990 0.385371
184304628.000000 18.452324 0.386894
184304867.000000 18.524799 0.384938
184304905.000000 19.144907 0.384333
184305144.000000 19.027531 0.382027
184305184.000000 19.024942 0.381174
184305423.000000 19.318003 0.382491
184305461.000000 18.413443 0.383476
184305701.000000 18.763903 0.386005
184305739.000000 19.033276 0.387547
184305978.000000 18.590485 0.382024
184306016.000000 18.159838 0.385634
184306254.000000 18.901344 0.383122
184306292.000000 19.238264 0.383928
184306529.000000 18.556309 0.381475
184306567.000000 18.146791 0.382592
184306806.000000 18.073660 0.380046
184306844.000000 18.294062 0.380903
184307083.000000 18.669798 0.380020
184307121.000000 17.499666 0.381076
184307357.000000 18.132164 0.377297
184307395.000000 18.750093 0.378897
184307632.000000 18.133211 0.380105
184307672.000000 19.152351 0.381051
184307908.000000 18.360331 0.381431
184307946.000000 18.470652 0.380080
184308183.000000 18.397898 0.382368
184308221.000000 18.779737 0.381273
184308457.000000 18.774796 0.378845
184308497.000000 18.299725 0.378126
184308734.000000 18.965405 0.383337
184308772.000000 18.657089 0.383614
184309008.000000 18.538677 0.384118
184309046.000000 18.768839 0.385083
184309285.000000 17.436098 0.380211
184309323.000000 18.959007 0.380985
184309557.000000 18.568836 0.382267
184309595.000000 18.919249 0.382934
184309837.000000 18.724287 0.378402
184309875.000000 18.307283 0.378705
184310111.000000 18.996639 0.379440
184310149.000000 18.426071 0.377792
184310390.000000 18.699303 0.380218
184310428.000000 18.059021 0.383005
184310665.000000 19.425774 0.379037
184310705.000000 18.705366 0.384538
184310942.000000 18.328018 0.382261
184310980.000000 18.960785 0.382529
184311217.000000 18.762030 0.385626
184311256.000000 18.247950 0.384579
184312427.000000 18.335697 0.387508
184312465.000000 18.972040 0.388579
184312704.000000 18.262892 0.381321
184312743.000000 18.685337 0.382222
184312982.000000 18.555052 0.383902
184313022.000000 18.503431 0.384662
184313259.000000 18.640255 0.381444
184313297.000000 18.411537 0.383006
184313441.000000 18.105776 0.384277
184313481.000000 17.712925 0.382211
184313729.000000 18.579695 0.381769
184313769.000000 18.926083 0.384629
184313912.000000 18.365807 0.380959
184313952.000000 18.497627 0.384706
184314197.000000 18.414528 0.385850
184314237.000000 18.517843 0.390007
184314380.000000 18.535019 0.386666
184314420.000000 18.439980 0.387856
184314565.000000 17.728119 0.392183
184314603.000000 18.363791 0.392982
2147483647.000000 nan nan
2147483647.000000 nan nan
184314932.000000 18.416100 0.415399
184314972.000000 18.464638 0.417656
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
184817039.000000 18.257366 0.240962
184817078.000000 18.531794 0.241195
184817600.000000 18.863972 0.239782
2147483647.000000 nan nan
184818154.000000 18.302586 0.237177
184818192.000000 19.044846 0.235862
184818797.000000 18.757280 0.235550
184818835.000000 18.912024 0.234685
184819445.000000 19.006065 0.233889
184819483.000000 19.048698 0.234637
184819999.000000 18.754862 0.230735
184820037.000000 18.717981 0.229153
184820653.000000 18.623688 0.227698
184820691.000000 18.577742 0.228460
184821209.000000 18.645346 0.229217
184821247.000000 18.064539 0.229003
184821858.000000 18.705940 0.228219
184821895.000000 18.695450 0.228037
184822413.000000 18.484331 0.227903
184822450.000000 18.583942 0.228183
184822967.000000 18.774137 0.226921
184823007.000000 18.640379 0.224428
184823518.000000 18.853878 0.225805
184823558.000000 18.701374 0.225326
184823981.000000 18.736839 0.226747
184824020.000000 18.847376 0.223318
184824543.000000 18.207785 0.226297
184824582.000000 18.716568 0.225672
184825005.000000 18.584963 0.226567
184825043.000000 18.854248 0.226190
184825468.000000 19.099617 0.223632
184825506.000000 18.666067 0.223489
184825927.000000 18.710512 0.227444
184825965.000000 18.695763 0.227130
184826478.000000 18.621290 0.226863
184826516.000000 18.829290 0.226813
184826941.000000 18.806446 0.225286
184826979.000000 18.768471 0.225914
184827310.000000 19.014307 0.227447
184827347.000000 18.924000 0.226486
184827770.000000 18.497253 0.225842
184827807.000000 18.691315 0.225059
184828141.000000 18.394543 0.226249
184828178.000000 18.439816 0.225718
184828511.000000 18.540901 0.227269
184828549.000000 18.317539 0.226895
184828878.000000 18.388777 0.225233
184828918.000000 18.831923 0.225418
184829335.000000 18.629015 0.230470
184829375.000000 18.431807 0.230140
184829705.000000 18.583420 0.231607
184829743.000000 18.465569 0.231368
184830072.000000 18.639147 0.232379
184830109.000000 18.934647 0.232205
184830846.000000 18.798439 0.232987
184830886.000000 18.492329 0.233362
184831123.000000 18.456036 0.235855
184831161.000000 18.544230 0.235164
184831400.000000 18.718657 0.233908
184831440.000000 18.756414 0.234993
184831677.000000 18.858622 0.236838
184831715.000000 18.756689 0.237746
184831954.000000 18.784906 0.237053
184831992.000000 18.315477 0.238700
184832231.000000 18.269478 0.238671
184832269.000000 18.689106 0.239014
184832506.000000 18.234262 0.240568
184832545.000000 18.519653 0.241687
184832782.000000 18.649744 0.246510
184832820.000000 18.884977 0.246374
184833057.000000 18.652142 0.253325
184833095.000000 18.823017 0.254454
184833331.000000 18.752762 0.275145
184833369.000000 18.501036 0.279691
184833632.000000 18.707468 0.324125
184833670.000000 18.078844 0.335966
184901939.000000 18.673950 0.169073
184901978.000000 18.349194 0.168626
2147483647.000000 nan nan
184902626.000000 18.405636 0.310980
184904833.000000 18.577940 0.177803
184904871.000000 18.961912 0.176374
184905481.000000 18.878834 0.179693
184905519.000000 18.556757 0.179175
184906127.000000 18.833544 0.178937
184906167.000000 18.587667 0.178364
184906783.000000 18.614155 0.179120
184906821.000000 18.444704 0.177805
184907337.000000 18.632589 0.177681
184907375.000000 18.787687 0.177985
184907982.000000 18.796440 0.176516
184908020.000000 18.968676 0.177391
184908541.000000 18.401495 0.176803
184908579.000000 18.507154 0.174003
184909096.000000 18.641233 0.177634
184909133.000000 18.680906 0.177458
184909647.000000 18.763760 0.177430
184909687.000000 18.689688 0.177562
184910109.000000 18.551224 0.175472
184910149.000000 18.610296 0.176047
184910669.000000 18.527498 0.176479
184910709.000000 18.579306 0.177211
184911134.000000 18.847046 0.176810
184911172.000000 18.370687 0.176565
184911596.000000 18.892971 0.177778
184911634.000000 18.714634 0.176328
184912056.000000 18.542450 0.175762
184912096.000000 18.458334 0.175267
184912608.000000 18.807425 0.175711
184912648.000000 18.358061 0.175434
184913071.000000 18.606121 0.178617
184913110.000000 19.060621 0.178910
184913441.000000 18.939762 0.178923
184913479.000000 18.357302 0.178389
184913904.000000 19.038509 0.179210
184913942.000000 18.667990 0.178542
184914272.000000 18.521732 0.180055
184914310.000000 18.950573 0.180592
184914641.000000 18.634041 0.178652
184914679.000000 18.680359 0.179766
184915010.000000 19.055723 0.177837
184915049.000000 18.737442 0.177331
184915378.000000 18.704145 0.178740
184915418.000000 18.730204 0.178952
184915842.000000 18.320992 0.179673
184915882.000000 18.807993 0.179700
184916212.000000 18.472410 0.180645
184916252.000000 18.646095 0.181543
184917240.000000 18.754469 0.182022
184917280.000000 18.746578 0.180617
184917519.000000 18.417418 0.181673
184917559.000000 18.511127 0.180715
184917794.000000 18.470606 0.182354
184917832.000000 18.460831 0.181568
184918065.000000 18.588884 0.181478
184918105.000000 18.749409 0.183241
184918342.000000 18.565844 0.183234
184918380.000000 18.898624 0.183790
184918614.000000 18.663670 0.184267
184918654.000000 19.045134 0.185150
184918893.000000 18.677696 0.184853
184918931.000000 18.649839 0.185856
184919167.000000 18.645327 0.189385
184919205.000000 18.660889 0.189531
184919442.000000 18.617516 0.197853
184919480.000000 18.395329 0.199248
184919721.000000 18.473330 0.217344
184919759.000000 18.517113 0.222142
184920101.000000 18.829065 0.282842
184920141.000000 18.650831 0.297057
2147483647.000000 nan nan
2147483647.000000 nan nan
184989220.000000 18.346985 0.140239
184989260.000000 18.635593 0.140345
184989867.000000 18.636280 0.139607
184989905.000000 18.527796 0.139660
184990422.000000 18.339731 0.141129
184990459.000000 18.546047 0.141083
184991070.000000 18.511152 0.143822
184991107.000000 18.825768 0.145193
184991715.000000 18.725401 0.148877
184991753.000000 18.688545 0.148587
184992266.000000 18.631903 0.150559
184992304.000000 18.522924 0.150019
184992923.000000 18.547409 0.151585
184992960.000000 18.237825 0.152048
184993477.000000 18.570875 0.153452
184993515.000000 18.601194 0.153356
184994127.000000 18.737808 0.154277
184994165.000000 18.500717 0.153727
184994681.000000 18.450014 0.154590
184994719.000000 18.838367 0.154289
184995238.000000 18.779648 0.155550
184995276.000000 18.718479 0.154350
184995881.000000 18.544485 0.154018
184995919.000000 18.647429 0.154696
185003966.000000 18.700596 0.165366
185004003.000000 18.454597 0.165770
185004243.000000 18.781403 0.164927
185004281.000000 19.007738 0.164982
185004517.000000 18.641680 0.166128
185004557.000000 18.704277 0.165440
185004794.000000 18.550594 0.167071
185004834.000000 18.303139 0.166128
185005073.000000 18.675009 0.167018
185005111.000000 18.428114 0.168209
185005351.000000 18.451975 0.170019
185005389.000000 18.765335 0.169209
185005627.000000 18.173811 0.170702
185005666.000000 18.573065 0.173562
185005905.000000 18.916807 0.181321
185005943.000000 18.632240 0.183421
185006289.000000 18.370485 0.210183
185006327.000000 18.806864 0.216614
185006566.000000 18.632273 0.263972
185006604.000000 18.453053 0.274838
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185076209.000000 18.994497 0.150363
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185077417.000000 19.101463 0.149139
185078024.000000 18.973654 0.149254
185078062.000000 19.421970 0.149800
185078678.000000 19.021757 0.148854
185078716.000000 19.233227 0.148942
2147483647.000000 nan nan
185079267.000000 19.121601 0.148528
2147483647.000000 nan nan
185079819.000000 19.246614 0.148988
185080445.000000 19.159777 0.149117
185080483.000000 19.197878 0.149299
185081002.000000 18.983728 0.149906
185081040.000000 19.216917 0.150531
185081557.000000 18.974096 0.150696
2147483647.000000 nan nan
185082123.000000 19.215233 0.152030
185082161.000000 19.441559 0.150988
185082586.000000 18.957048 0.151469
185082624.000000 19.481281 0.152503
185083145.000000 19.176708 0.154430
185083183.000000 19.157135 0.154335
185083608.000000 19.363701 0.154857
185083646.000000 18.887403 0.155244
185084070.000000 19.245913 0.157047
185084108.000000 19.227131 0.155566
185084533.000000 19.361855 0.157296
185084571.000000 19.168167 0.156883
185085084.000000 19.177044 0.157556
185085122.000000 19.510559 0.158176
185085455.000000 19.237745 0.157186
185085493.000000 19.005274 0.157086
185085824.000000 19.229475 0.157687
185085862.000000 19.074860 0.158264
185086282.000000 19.178865 0.158770
185086322.000000 19.062115 0.158147
185086653.000000 19.204067 0.158930
185086692.000000 19.316563 0.158521
185087020.000000 19.369192 0.158513
185087059.000000 19.115746 0.159071
185087387.000000 19.276861 0.159720
185087425.000000 19.154287 0.158888
185087846.000000 19.030060 0.159594
185087884.000000 19.044270 0.159331
185088212.000000 19.105804 0.159274
185088252.000000 18.943007 0.158823
185088583.000000 19.152121 0.159747
185088621.000000 19.378811 0.159730
185088954.000000 19.161247 0.160186
2147483647.000000 nan nan
185089325.000000 19.139160 0.160268
185089363.000000 19.045521 0.160299
185090635.000000 19.137053 0.162220
185090675.000000 19.090603 0.161813
185090914.000000 19.491926 0.163456
2147483647.000000 nan nan
185091189.000000 19.127333 0.163444
185091227.000000 19.378942 0.163349
185091466.000000 19.073648 0.162804
185091504.000000 19.125109 0.164523
185091743.000000 19.101280 0.165649
185091781.000000 19.163494 0.166129
185092020.000000 19.143074 0.170542
185092058.000000 19.150318 0.171210
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185092712.000000 19.489084 0.217831
185092951.000000 18.988876 0.266866
185092989.000000 19.303329 0.280901
185160311.000000 19.310448 0.151036
185160350.000000 18.804827 0.149198
185160988.000000 18.961292 0.151119
185161026.000000 19.191015 0.151234
185161572.000000 18.532042 0.148059
185161610.000000 18.525698 0.147990
185162239.000000 18.776466 0.148820
185162277.000000 18.802443 0.147853
185162819.000000 18.951387 0.147728
185162857.000000 18.563501 0.147184
185163494.000000 18.885801 0.146032
185163534.000000 19.243046 0.145678
185164171.000000 18.913141 0.144849
185164211.000000 19.181166 0.145181
185164859.000000 18.985226 0.145454
185164897.000000 18.967505 0.145651
185165445.000000 19.218502 0.144564
185165485.000000 19.235867 0.144825
185166131.000000 19.004280 0.144321
185166169.000000 19.208057 0.144473
185166712.000000 19.167589 0.144647
185166750.000000 19.297394 0.145011
185167298.000000 19.212349 0.144980
185167336.000000 19.324289 0.145411
185167970.000000 19.171947 0.145504
185168010.000000 19.348083 0.143669
185168460.000000 19.188240 0.145663
185168500.000000 19.307606 0.145794
185168950.000000 19.189663 0.145720
185168990.000000 19.131950 0.145746
185169533.000000 19.314802 0.145612
185169573.000000 19.404861 0.145627
185170023.000000 19.192806 0.146059
185170063.000000 19.452099 0.146356
185170512.000000 19.553352 0.147526
185170549.000000 19.163282 0.147143
185171092.000000 19.115301 0.146464
185171130.000000 19.296419 0.146438
185171584.000000 19.271931 0.147905
185171622.000000 19.145058 0.147720
185171985.000000 19.249958 0.148602
185172025.000000 19.176640 0.148633
185172472.000000 18.893501 0.149300
185172512.000000 19.281410 0.150279
185172870.000000 18.975658 0.150622
185172910.000000 18.928425 0.149888
185173271.000000 19.219477 0.149969
185173311.000000 19.150173 0.150159
185173672.000000 18.981558 0.150668
185173712.000000 19.321846 0.151219
185174161.000000 19.292309 0.153168
185174201.000000 19.087847 0.152585
185174435.000000 19.007593 0.153400
185174473.000000 19.033281 0.153450
185174712.000000 19.231771 0.153047
185174750.000000 19.074881 0.153112
185174987.000000 19.219900 0.154019
185175027.000000 19.683233 0.154286
185175358.000000 19.394360 0.154788
185175396.000000 19.056040 0.154088
185175632.000000 19.449610 0.155738
185175670.000000 18.926739 0.155501
185177035.000000 19.323330 0.157306
185177073.000000 19.087660 0.156480
185177310.000000 19.142040 0.158485
185177348.000000 19.067924 0.158050
185177585.000000 19.232504 0.159167
185177625.000000 19.062111 0.157609
185177862.000000 19.226280 0.158994
185177900.000000 19.041990 0.157839
185178137.000000 19.087128 0.161244
185178175.000000 18.967939 0.161485
185178521.000000 19.223789 0.167289
185178559.000000 19.509567 0.167791
185178799.000000 19.324991 0.177385
185178839.000000 19.246147 0.178032
185179078.000000 18.952496 0.200203
185179115.000000 19.171631 0.204818
185179352.000000 18.729610 0.250053
185179390.000000 19.075483 0.260197
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185249027.000000 18.298054 0.142220
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185250291.000000 18.769144 0.142289
185250329.000000 18.151720 0.141640
185250778.000000 18.238163 0.140352
185250818.000000 18.616882 0.141260
185251364.000000 18.379293 0.142131
185251402.000000 18.490612 0.140964
185251851.000000 18.521242 0.142438
185251889.000000 18.542454 0.142098
2147483647.000000 nan nan
185252473.000000 18.440016 0.142573
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185253946.000000 18.377594 0.140548
185254395.000000 17.977480 0.141192
185254435.000000 18.378393 0.139693
185254791.000000 18.398970 0.141108
185254830.000000 18.444736 0.139706
185255188.000000 18.627174 0.142342
185255226.000000 18.258881 0.142295
185255673.000000 18.145395 0.142020
185255711.000000 18.719837 0.142610
185256071.000000 18.582359 0.143660
185256108.000000 18.451860 0.143562
185256466.000000 18.190310 0.143219
185256504.000000 18.473492 0.142585
185256861.000000 18.337048 0.142260
185256899.000000 18.531004 0.142900
185257353.000000 18.300659 0.144486
185257393.000000 18.125181 0.144116
185257751.000000 18.380182 0.144279
185257789.000000 18.302502 0.144125
185258058.000000 18.702646 0.143816
185258096.000000 18.507797 0.143576
185258466.000000 18.852356 0.145857
185258504.000000 18.658077 0.145126
185258771.000000 18.562387 0.146076
185258808.000000 18.496250 0.146164
185259077.000000 18.537573 0.145814
185259115.000000 18.841736 0.147124
185259386.000000 18.720488 0.146644
185259424.000000 18.551619 0.146485
185259691.000000 18.593554 0.145685
185259730.000000 18.623213 0.146103
185259999.000000 18.723637 0.147300
185260037.000000 18.553171 0.146898
185260397.000000 18.935442 0.148379
185260435.000000 18.646465 0.148605
185260699.000000 18.664478 0.149188
185260737.000000 18.419178 0.148201
185260986.000000 18.482235 0.149540
185261024.000000 18.829363 0.149263
185261260.000000 18.701006 0.150592
185261298.000000 18.677765 0.150210
185261344.000000 18.741034 0.150424
185261382.000000 18.480755 0.150179
185261530.000000 18.702381 0.150551
185261568.000000 18.413626 0.150797
185261616.000000 18.541605 0.150023
185261654.000000 18.744772 0.150092
185261702.000000 18.374681 0.149800
185261740.000000 18.772650 0.150933
185261785.000000 18.839472 0.152183
185261823.000000 18.640146 0.152340
185261869.000000 18.603704 0.151317
185261906.000000 18.685226 0.150975
2147483647.000000 nan nan
2147483647.000000 nan nan
185262035.000000 18.394012 0.152147
185262075.000000 18.595604 0.152207
185262119.000000 18.570623 0.151742
185262159.000000 18.741821 0.152091
185262204.000000 18.620060 0.152297
185262245.000000 18.643414 0.151634
2147483647.000000 nan nan
185262328.000000 18.492071 0.152633
185263234.000000 18.364447 0.154526
185263272.000000 18.482018 0.155628
185263318.000000 18.556068 0.155588
185263358.000000 18.608418 0.154848
185263404.000000 18.757765 0.155628
185263442.000000 18.454205 0.155623
185263489.000000 18.706600 0.156273
185263526.000000 18.539501 0.156606
185263574.000000 18.423586 0.156277
185263612.000000 18.949032 0.156311
185263658.000000 18.501589 0.155500
185263696.000000 18.458107 0.155696
185263741.000000 18.788782 0.157521
185263779.000000 18.609699 0.157306
185263822.000000 18.510962 0.157494
185263862.000000 18.495136 0.156889
185263906.000000 18.666374 0.155942
185263946.000000 18.826815 0.157941
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185264239.000000 18.509159 0.157140
185264277.000000 18.824648 0.156290
185264325.000000 18.822332 0.157262
185264363.000000 18.485086 0.157098
185264408.000000 19.087034 0.157830
185264446.000000 18.595987 0.158496
2147483647.000000 nan nan
2147483647.000000 nan nan
185264693.000000 18.762457 0.159083
185264733.000000 18.560736 0.160739
185264777.000000 18.735889 0.161464
185264814.000000 18.659931 0.162933
185264862.000000 18.719728 0.162848
185264900.000000 18.914646 0.164123
185265056.000000 18.633293 0.168463
185265094.000000 18.594151 0.169734
185265140.000000 18.631685 0.170810
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185265306.000000 18.850574 0.182711
185265346.000000 18.792280 0.186154
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185333431.000000 18.509840 0.145539
185333469.000000 18.565403 0.145669
185334117.000000 18.670933 0.145888
185334155.000000 18.653419 0.145393
185334701.000000 18.792828 0.145254
185334741.000000 18.619921 0.145014
185335386.000000 18.443691 0.144670
185335424.000000 18.904146 0.145345
185335973.000000 18.673351 0.144189
185336011.000000 18.876009 0.145118
185336558.000000 18.761667 0.143166
185336596.000000 18.706667 0.143875
185337147.000000 18.497284 0.142143
185337187.000000 19.010754 0.142376
185337639.000000 18.557501 0.142457
185337677.000000 18.742773 0.142661
185340427.000000 19.005142 0.142019
185340465.000000 18.633131 0.142572
185340825.000000 18.859541 0.143104
185340865.000000 18.476351 0.142793
185341223.000000 18.544043 0.143220
185341263.000000 18.461229 0.142565
185341715.000000 18.886379 0.144168
185341753.000000 18.878923 0.143298
185342111.000000 18.864389 0.145289
185342151.000000 18.704700 0.143779
185342506.000000 18.651134 0.143899
185342544.000000 18.784187 0.144204
185342904.000000 18.657169 0.142574
185342942.000000 18.501757 0.141917
185343389.000000 18.750101 0.143183
185343429.000000 18.603245 0.142830
185343787.000000 18.141304 0.139891
185343827.000000 18.421698 0.140497
185344095.000000 18.587212 0.140908
185344133.000000 18.327082 0.140474
185344402.000000 18.273123 0.141041
185344442.000000 18.135870 0.140564
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
2147483647.000000 nan nan
185678261.000000 18.333139 0.143625
185678297.000000 18.306952 0.143627
185678934.000000 18.699121 0.143054
185678974.000000 18.603594 0.143388
185679522.000000 18.622803 0.141204
185679560.000000 18.729677 0.142242
185680200.000000 18.498110 0.142366
185680238.000000 18.539419 0.142462
185680779.000000 18.592335 0.140996
185680819.000000 18.437794 0.140098
185681364.000000 18.594538 0.140939
185681402.000000 18.431353 0.139677
185681943.000000 18.595985 0.139581
185681983.000000 18.608671 0.138786
185682435.000000 18.473684 0.139966
185682473.000000 18.750675 0.140584
185682925.000000 18.473721 0.140272
185682965.000000 18.572922 0.140277
185683511.000000 18.600285 0.140068
185683548.000000 18.764114 0.140081
185684092.000000 18.779238 0.140015
185684130.000000 18.572351 0.140567
